shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
E21:E27,417,47.634403,-122.141691,10680.7
E21:E27,418,47.634733,-122.141179,10855.3
E21:E27,419,47.635076,-122.140674,11031.6
E21:E27,420,47.635421,-122.140171,11208.3
E21:E27,421,47.635766,-122.139668,11385.0
E21:E27,422,47.636111,-122.139165,11561.7
E21:E27,423,47.636456,-122.138662,11738.3
E21:E27,424,47.636801,-122.138159,11915.0
E21:E27,425,47.637146,-122.137657,12091.7
E21:E27,426,47.637492,-122.137154,12268.5
E21:E27,427,47.637857,-122.136666,12448.1
E21:E27,428,47.638250,-122.136200,12631.9
E21:E27,429,47.638674,-122.135761,12820.4
E21:E27,430,47.639126,-122.135352,13013.7
E21:E27,431,47.639607,-122.134977,13212.0
E21:E27,432,47.640117,-122.134643,13415.5
E21:E27,433,47.640654,-122.134355,13623.9
E21:E27,434,47.641215,-122.134117,13836.9
E21:E27,435,47.641792,-122.133917,14052.8
E21:E27,436,47.642368,-122.133719,14268.8
E21:E27,437,47.642945,-122.133521,14484.8
E21:E27,438,47.643532,-122.133362,14702.5
E21:E27,439,47.644137,-122.133420,14923.4
E21:E27,440,47.644734,-122.133542,15143.4
E21:E27,441,47.645331,-122.133665,15363.4
E21:E27,442,47.645652,-122.133730,15481.4
E27:E09,10851,47.645640,-122.133856,0.0
E27:E09,10852,47.645043,-122.133733,220.0
E27:E09,10853,47.644445,-122.133611,440.0
E27:E09,10854,47.643848,-122.133489,660.1
E27:E09,10855,47.643242,-122.133495,880.9
E27:E09,10856,47.642663,-122.133683,1097.4
E27:E09,10857,47.642086,-122.133881,1313.4
E27:E09,10858,47.641509,-122.134079,1529.4
E27:E09,10859,47.640938,-122.134293,1744.3
E27:E09,10860,47.640389,-122.134558,1955.0
E27:E09,10861,47.639865,-122.134870,2161.0
E27:E09,10862,47.639370,-122.135227,2361.6
E27:E09,10863,47.638904,-122.135620,2557.3
E27:E09,10864,47.638467,-122.136045,2748.1
E27:E09,10865,47.638061,-122.136500,2933.9
E27:E09,10866,47.637683,-122.136978,3115.3
E27:E09,10867,47.637331,-122.137476,3293.1
E27:E09,10868,47.636986,-122.137979,3469.7
E27:E09,10869,47.636641,-122.138482,3646.4
E27:E09,10870,47.636296,-122.138985,3823.1
E27:E09,10871,47.635951,-122.139488,3999.8
E27:E09,10872,47.635606,-122.139991,4176.4
E27:E09,10873,47.635261,-122.140494,4353.1
E27:E09,10874,47.634916,-122.140997,4529.8
E27:E09,10875,47.634579,-122.141505,4705.3
E27:E09,10876,47.634258,-122.142024,4878.6
E27:E09,10877,47.633954,-122.142553,5049.8
E27:E09,10878,47.633664,-122.143089,5219.1
E27:E09,10879,47.633387,-122.143632,5387.0
E27:E09,10880,47.633110,-122.144176,5554.8
E27:E09,10881,47.632833,-122.144719,5722.6
E27:E09,10882,47.632556,-122.145263,5890.4
E27:E09,10883,47.632279,-122.145806,6058.2
E27:E09,10884,47.632002,-122.146349,6226.1
E27:E09,10885,47.631725,-122.146893,6393.9
E27:E09,10886,47.631448,-122.147436,6561.7
E27:E09,10887,47.631171,-122.147980,6729.5
E27:E09,10888,47.630894,-122.148523,6897.3
E27:E09,10889,47.630628,-122.149072,7063.8
E27:E09,10890,47.630386,-122.149631,7227.6
E27:E09,10891,47.630168,-122.150201,7389.0
E27:E09,10892,47.629974,-122.150779,7548.1
E27:E09,10893,47.629803,-122.151365,7705.4
E27:E09,10894,47.629655,-122.151956,7861.0
E27:E09,10895,47.629528,-122.152553,8015.1
E27:E09,10896,47.629423,-122.153154,8168.2
E27:E09,10897,47.629340,-122.153758,8320.2
E27:E09,10898,47.629275,-122.154364,8471.6
E27:E09,10899,47.629213,-122.154971,8622.9
E27:E09,10900,47.629134,-122.155575,8774.7
E27:E09,10901,47.628951,-122.156156,8932.7
E27:E09,10902,47.628625,-122.156668,9106.1
E27:E09,10903,47.628145,-122.157039,9303.7
E27:E09,10904,47.627612,-122.157335,9511.4
E27:E09,10905,47.627079,-122.157632,9719.1
E27:E09,10906,47.626546,-122.157929,9926.8
E27:E09,10907,47.626013,-122.158225,10134.5
E27:E09,10908,47.625480,-122.158522,10342.2
E27:E09,10909,47.624993,-122.158883,10541.0
E27:E09,10910,47.624662,-122.159392,10715.1
E27:E09,10911,47.624479,-122.159972,10873.0
E27:E09,10912,47.624421,-122.160579,11024.0
E27:E09,10913,47.624427,-122.161188,11174.4
E27:E09,10914,47.624433,-122.161798,11324.8
E27:E09,10915,47.624438,-122.162408,11475.2
E27:E09,10916,47.624444,-122.163018,11625.6
E27:E09,10917,47.624450,-122.163628,11776.1
E27:E09,10918,47.624455,-122.164238,11926.5
E27:E09,10919,47.624461,-122.164848,12076.9
E27:E09,10920,47.624467,-122.165458,12227.3
E27:E09,10921,47.624472,-122.166068,12377.7
E27:E09,10922,47.624478,-122.166678,12528.1
E27:E09,10923,47.624484,-122.167287,12678.5
E27:E09,10924,47.624486,-122.167897,12828.9
E27:E09,10925,47.624470,-122.168507,12979.4
E27:E09,10926,47.624438,-122.169116,13130.0
E27:E09,10927,47.624402,-122.169725,13280.7
E27:E09,10928,47.624367,-122.170334,13431.4
E27:E09,10929,47.624332,-122.170943,13582.1
E27:E09,10930,47.624299,-122.171552,13732.8
E27:E09,10931,47.624284,-122.172161,13883.3
E27:E09,10932,47.624290,-122.172771,14033.7
E27:E09,10933,47.624297,-122.173381,14184.1
E27:E09,10934,47.624303,-122.173991,14334.5
E27:E09,10935,47.624281,-122.174600,14485.0
E27:E09,10936,47.624215,-122.175207,14636.4
E27:E09,10937,47.624140,-122.175812,14788.2
E27:E09,10938,47.624064,-122.176417,14940.0
E27:E09,10939,47.623987,-122.177022,15091.8
E27:E09,10940,47.623911,-122.177627,15243.5
E27:E09,10941,47.623835,-122.178232,15395.3
E27:E09,10942,47.623759,-122.178838,15547.1
E27:E09,10943,47.623683,-122.179443,15698.9
E27:E09,10944,47.623607,-122.180048,15850.7
E27:E09,10945,47.623530,-122.180653,16002.5
E27:E09,10946,47.623416,-122.181251,16155.8
E27:E09,10947,47.623181,-122.181812,16318.6
E27:E09,10948,47.622794,-122.182280,16500.8
E27:E09,10949,47.622257,-122.182562,16708.6
E27:E09,10950,47.621685,-122.182773,16923.8
E27:E09,10951,47.621113,-122.182984,17138.9
E27:E09,10952,47.620541,-122.183195,17354.0
E27:E09,10953,47.619969,-122.183406,17569.1
E27:E09,10954,47.619396,-122.183618,17784.2
E27:E09,10955,47.618805,-122.183761,18002.7
E27:E09,10956,47.618198,-122.183819,18224.6
E27:E09,10957,47.617591,-122.183877,18446.6
E27:E09,10958,47.616984,-122.183936,18668.5
E27:E09,10959,47.616395,-122.184076,18885.9
E27:E09,10960,47.615936,-122.184470,19079.8
E27:E09,10961,47.615605,-122.184981,19254.2
E27:E09,10962,47.615384,-122.185548,19415.8
E27:E09,10963,47.615260,-122.186145,19569.7
E27:E09,10964,47.615224,-122.186753,19720.3
E27:E09,10965,47.615229,-122.187363,19870.7
E27:E09,10966,47.615235,-122.187973,20021.2
E27:E09,10967,47.615239,-122.188583,20171.6
E27:E09,10968,47.615241,-122.189193,20322.0
E27:E09,10969,47.615244,-122.189803,20472.5
E27:E09,10970,47.615246,-122.190413,20622.9
E27:E09,10971,47.615249,-122.191023,20773.3
E27:E09,10972,47.615252,-122.191632,20923.8
E27:E09,10973,47.615254,-122.192242,21074.2
E27:E09,10974,47.615257,-122.192852,21224.6
E27:E09,10975,47.615124,-122.193437,21376.9
E27:E09,10976,47.614587,-122.193633,21578.6
E27:E09,10977,47.613978,-122.193610,21800.9
E27:E09,10978,47.613368,-122.193588,22023.3
E27:E09,10979,47.612759,-122.193608,22245.6
E27:E09,10980,47.612151,-122.193658,22467.7
E27:E09,10981,47.611542,-122.193679,22690.0
E27:E09,10982,47.610932,-122.193678,22912.5
E27:E09,10983,47.610366,-122.193485,23124.1
E27:E09,10984,47.610005,-122.193000,23302.0
E27:E09,10985,47.609808,-122.192424,23461.4
E27:E09,10986,47.609609,-122.191848,23620.9
E27:E09,10987,47.609237,-122.191374,23800.2
E27:E09,10988,47.608660,-122.191212,24014.5
E27:E09,10989,47.608050,-122.191180,24236.8
E27:E09,10990,47.607441,-122.191148,24459.1
E27:E09,10991,47.606832,-122.191117,24681.4
E27:E09,10992,47.606223,-122.191085,24903.7
E27:E09,10993,47.605614,-122.191053,25126.1
E27:E09,10994,47.605005,-122.191021,25348.4
E27:E09,10995,47.604396,-122.190994,25570.7
E27:E09,10996,47.603786,-122.190990,25793.2
E27:E09,10997,47.603176,-122.190999,26015.6
E27:E09,10998,47.602566,-122.191007,26238.1
E27:E09,10999,47.601956,-122.191015,26460.5
E27:E09,11000,47.601347,-122.191024,26683.0
E27:E09,11001,47.600737,-122.191032,26905.5
E27:E09,11002,47.600127,-122.191043,27127.9
E27:E09,11003,47.599527,-122.191141,27348.1
E27:E09,11004,47.598973,-122.191392,27559.6
E27:E09,11005,47.598488,-122.191761,27758.3
E27:E09,11006,47.598076,-122.192209,27945.1
E27:E09,11007,47.597689,-122.192681,28127.9
E27:E09,11008,47.597287,-122.193139,28313.2
E27:E09,11009,47.596818,-122.193527,28509.2
E27:E09,11010,47.596280,-122.193814,28717.6
E27:E09,11011,47.595721,-122.194056,28930.3
E27:E09,11012,47.595161,-122.194299,29143.0
E27:E09,11013,47.594591,-122.194513,29357.7
E27:E09,11014,47.593988,-122.194591,29578.5
E27:E09,11015,47.593386,-122.194506,29799.1
E27:E09,11016,47.592824,-122.194273,30012.0
E27:E09,11017,47.592314,-122.193938,30215.3
E27:E09,11018,47.591816,-122.193586,30416.7
E27:E09,11019,47.591318,-122.193234,30618.1
E27:E09,11020,47.590820,-122.192882,30819.5
E27:E09,11021,47.590322,-122.192531,31020.8
E27:E09,11022,47.589821,-122.192183,31222.7
E27:E09,11023,47.589275,-122.191914,31432.7
E27:E09,11024,47.588705,-122.191695,31647.3
E27:E09,11025,47.588136,-122.191477,31861.9
E27:E09,11026,47.587594,-122.191200,32071.1
E27:E09,11027,47.587091,-122.190854,32273.3
E27:E09,11028,47.586590,-122.190507,32475.3
E27:E09,11029,47.586089,-122.190160,32677.2
SNDR_EV_NB_shp,11030,47.597696,-122.329397,0.0
SNDR_EV_NB_shp,11031,47.600131,-122.329260,888.8
SNDR_EV_NB_shp,11032,47.600632,-122.329192,1072.3
SNDR_EV_NB_shp,11033,47.600632,-122.329192,1072.3
SNDR_EV_NB_shp,11034,47.602093,-122.329363,1606.9
SNDR_EV_NB_shp,11035,47.606699,-122.333676,3595.6
SNDR_EV_NB_shp,11036,47.609746,-122.344143,6406.6
SNDR_EV_NB_shp,11037,47.613155,-122.351348,8575.6
SNDR_EV_NB_shp,11038,47.616201,-122.356395,10244.2
SNDR_EV_NB_shp,11039,47.632516,-122.377580,18163.1
SNDR_EV_NB_shp,11040,47.634361,-122.379894,19045.4
SNDR_EV_NB_shp,11041,47.635518,-122.380536,19496.1
SNDR_EV_NB_shp,11042,47.650276,-122.380869,24879.9
SNDR_EV_NB_shp,11043,47.652092,-122.381727,25575.3
SNDR_EV_NB_shp,11044,47.654444,-122.384091,26612.4
SNDR_EV_NB_shp,11045,47.660832,-122.391912,29636.4
